sigma,policy,s,p_fail_scale,network_variant,failure_mode,capacity_reduction_factor,rep,seed,bus_makespan,multi_makespan,delta_makespan,bus_penalized_makespan,multi_penalized_makespan,delta_penalized_makespan,bus_success_count,multi_success_count,bus_success_rate,multi_success_rate,delta_success_rate,bus_completion_rate,multi_completion_rate,delta_completion_rate,bus_resource_eff,multi_resource_eff,delta_resource_eff,bus_leftover,multi_leftover,bus_censored_count,multi_censored_count,bus_total_personnel,multi_total_personnel,bus_bus_trips,multi_bus_trips,bus_train_trips,multi_train_trips,bus_bus_minutes,multi_bus_minutes,bus_train_minutes,multi_train_minutes,bus_lastmile_minutes,multi_lastmile_minutes,bus_lastmile_vehicle_minutes,multi_lastmile_vehicle_minutes,bus_road_vehicle_service_minutes,multi_road_vehicle_service_minutes,delta_road_vehicle_service_minutes,bus_train_service_minutes,multi_train_service_minutes,delta_train_service_minutes,bus_total_service_minutes,multi_total_service_minutes,delta_total_service_minutes,bus_passenger_travel_minutes,multi_passenger_travel_minutes,delta_passenger_travel_minutes,bus_passengers_per_vehicle_minute,multi_passengers_per_vehicle_minute,delta_passengers_per_vehicle_minute,bus_passengers_per_total_service_minute,multi_passengers_per_total_service_minute,delta_passengers_per_total_service_minute
1.0,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,26,68,700.6939132435183,730.039959193984,-29.346045950465736,700.6939132435183,730.039959193984,-29.346045950465736,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8324,0.884,-0.05159999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,24.0,0.0,13.0,1201.33,369.9,0.0,520.0,0.0,241.3,0.0,241.3,1201.33,611.2,590.1299999999999,0.0,520.0,-520.0,1201.33,1131.2,70.12999999999988,50055.98,65470.82,-15414.839999999997,0.8324,1.6361,-0.8037000000000001,0.8324,0.884,-0.05159999999999998
1.0,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,27,69,677.9457290344583,700.052242776064,-22.10651374160568,677.9457290344583,700.052242776064,-22.10651374160568,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8356,-0.03649999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.39,385.34,0.0,560.0,0.0,251.36,0.0,251.36,1251.39,636.7,614.69,0.0,560.0,-560.0,1251.39,1196.7,54.690000000000055,50055.93,65470.24,-15414.309999999998,0.7991,1.5706,-0.7715,0.7991,0.8356,-0.03649999999999998
1.0,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,28,70,645.0617290386112,670.060423143424,-24.998694104812785,645.0617290386112,670.060423143424,-24.998694104812785,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8324,0.9248,-0.09239999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,24.0,0.0,12.0,1201.35,370.05,0.0,480.0,0.0,231.26,0.0,231.26,1201.35,601.31,600.04,0.0,480.0,-480.0,1201.35,1081.31,120.03999999999996,50056.0,65471.0,-15415.0,0.8324,1.663,-0.8306,0.8324,0.9248,-0.09239999999999993
1.0,GRACE_W15_T0.9,1.2,1.0,baseline,blocked,,29,71,731.4898747600529,760.039959193984,-28.550084433931147,731.4898747600529,760.039959193984,-28.550084433931147,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8357,-0.036599999999999966,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.38,385.25,0.0,560.0,0.0,251.35,0.0,251.35,1251.38,636.6,614.7800000000001,0.0,560.0,-560.0,1251.38,1196.6,54.7800000000002,50055.92,65470.14,-15414.220000000001,0.7991,1.5709,-0.7717999999999999,0.7991,0.8357,-0.036599999999999966
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,0,42,707.5217099456725,730.041565394944,-22.519855449271518,707.5217099456725,730.041565394944,-22.519855449271518,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8357,-0.036599999999999966,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.38,385.28,0.0,560.0,0.0,251.35,0.0,251.35,1251.38,636.63,614.7500000000001,0.0,560.0,-560.0,1251.38,1196.63,54.75,50056.07,65471.51,-15415.440000000002,0.7991,1.5708,-0.7716999999999999,0.7991,0.8357,-0.036599999999999966
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,1,43,702.0986836187607,730.041565394944,-27.9428817761833,702.0986836187607,730.041565394944,-27.9428817761833,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8357,-0.036599999999999966,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.38,385.28,0.0,560.0,0.0,251.35,0.0,251.35,1251.38,636.63,614.7500000000001,0.0,560.0,-560.0,1251.38,1196.63,54.75,50056.07,65471.51,-15415.440000000002,0.7991,1.5708,-0.7716999999999999,0.7991,0.8357,-0.036599999999999966
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,2,44,765.9286872434196,790.039959193984,-24.1112719505644,765.9286872434196,790.039959193984,-24.1112719505644,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7684,0.7925,-0.02410000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,15.0,1301.41,400.48,0.0,600.0,0.0,261.38,0.0,261.38,1301.41,661.85,639.5600000000001,0.0,600.0,-600.0,1301.41,1261.85,39.56000000000017,50055.87,65469.67,-15413.799999999996,0.7684,1.5109,-0.7424999999999999,0.7684,0.7925,-0.02410000000000001
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,3,45,739.8911539371574,770.041565394944,-30.150411457786618,739.8911539371574,770.041565394944,-30.150411457786618,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7684,0.7924,-0.02400000000000002,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,15.0,1301.42,400.56,0.0,600.0,0.0,261.39,0.0,261.39,1301.42,661.96,639.46,0.0,600.0,-600.0,1301.42,1261.96,39.460000000000036,50056.02,65471.17,-15415.150000000001,0.7684,1.5107,-0.7423,0.7684,0.7924,-0.02400000000000002
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,4,46,707.7526652564369,730.041565394944,-22.288900138507074,707.7526652564369,730.041565394944,-22.288900138507074,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7684,0.8251,-0.05669999999999997,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,14.0,1301.43,400.63,0.0,560.0,0.0,251.35,0.0,251.35,1301.43,651.98,649.45,0.0,560.0,-560.0,1301.43,1211.98,89.45000000000005,50056.03,65471.24,-15415.21,0.7684,1.5338,-0.7654000000000001,0.7684,0.8251,-0.05669999999999997
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,5,47,647.7511363227311,670.060423143424,-22.309286820692932,647.7511363227311,670.060423143424,-22.309286820692932,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8324,0.9248,-0.09239999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,24.0,0.0,12.0,1201.35,370.05,0.0,480.0,0.0,231.26,0.0,231.26,1201.35,601.31,600.04,0.0,480.0,-480.0,1201.35,1081.31,120.03999999999996,50056.11,65471.87,-15415.760000000002,0.8324,1.663,-0.8306,0.8324,0.9248,-0.09239999999999993
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,6,48,877.4178093411244,900.039959193984,-22.622149852859593,877.4178093411244,900.039959193984,-22.622149852859593,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7684,0.7925,-0.02410000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,15.0,1301.41,400.48,0.0,600.0,0.0,261.38,0.0,261.38,1301.41,661.86,639.5500000000001,0.0,600.0,-600.0,1301.41,1261.86,39.55000000000018,50055.95,65470.55,-15414.600000000006,0.7684,1.5109,-0.7424999999999999,0.7684,0.7925,-0.02410000000000001
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,7,49,881.7510269913033,910.039959193984,-28.288932202680712,881.7510269913033,910.039959193984,-28.288932202680712,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7684,0.7924,-0.02400000000000002,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,15.0,1301.42,400.58,0.0,600.0,0.0,261.39,0.0,261.39,1301.42,661.97,639.45,0.0,600.0,-600.0,1301.42,1261.97,39.450000000000045,50056.06,65471.43,-15415.370000000003,0.7684,1.5106,-0.7422,0.7684,0.7924,-0.02400000000000002
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,8,50,794.1941022591443,820.039959193984,-25.84585693483973,794.1941022591443,820.039959193984,-25.84585693483973,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8357,-0.036599999999999966,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.38,385.27,0.0,560.0,0.0,251.35,0.0,251.35,1251.38,636.62,614.7600000000001,0.0,560.0,-560.0,1251.38,1196.62,54.76000000000022,50056.08,65471.59,-15415.509999999995,0.7991,1.5708,-0.7716999999999999,0.7991,0.8357,-0.036599999999999966
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,9,51,705.8765451930494,730.041565394944,-24.16502020189455,705.8765451930494,730.041565394944,-24.16502020189455,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8357,-0.036599999999999966,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.38,385.28,0.0,560.0,0.0,251.35,0.0,251.35,1251.38,636.63,614.7500000000001,0.0,560.0,-560.0,1251.38,1196.63,54.75,50056.07,65471.51,-15415.440000000002,0.7991,1.5708,-0.7716999999999999,0.7991,0.8357,-0.036599999999999966
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,10,52,654.3233436675068,680.058293903744,-25.734950236237182,654.3233436675068,680.058293903744,-25.734950236237182,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8324,0.8839,-0.05149999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,24.0,0.0,13.0,1201.35,370.04,0.0,520.0,0.0,241.32,0.0,241.32,1201.35,611.36,589.9899999999999,0.0,520.0,-520.0,1201.35,1131.36,69.99000000000001,50056.1,65471.83,-15415.730000000003,0.8324,1.6357,-0.8032999999999999,0.8324,0.8839,-0.05149999999999999
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,11,53,811.977237647184,inf,-inf,811.977237647184,1441440.0,-1440628.0227623528,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7135,0.0,0.7135,0.0,1000.0,0.0,1000.0,1000.0,1000.0,28.0,28.0,0.0,16.0,1401.51,431.21,0.0,640.0,0.0,0.0,0.0,0.0,1401.51,431.21,970.3,0.0,640.0,-640.0,1401.51,1071.21,330.29999999999995,50055.88,55415.2,-5359.32,0.7135,0.0,0.7135,0.7135,0.0,0.7135
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,12,54,779.2160298851837,inf,-inf,779.2160298851837,1441440.0,-1440660.7839701148,1000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7684,0.0,0.7684,0.0,1000.0,0.0,1000.0,1000.0,1000.0,26.0,0.0,0.0,0.0,1301.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.41,0.0,1301.41,0.0,0.0,0.0,1301.41,0.0,1301.41,50055.98,0.0,50055.98,0.7684,0.0,0.7684,0.7684,0.0,0.7684
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,13,55,754.7754245299161,780.041565394944,-25.266140865027864,754.7754245299161,780.041565394944,-25.266140865027864,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7684,0.7924,-0.02400000000000002,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,15.0,1301.43,400.59,0.0,600.0,0.0,261.39,0.0,261.39,1301.43,661.99,639.44,0.0,600.0,-600.0,1301.43,1261.99,39.440000000000055,50056.06,65471.44,-15415.380000000005,0.7684,1.5106,-0.7422,0.7684,0.7924,-0.02400000000000002
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,14,56,723.8375944541905,750.044922568704,-26.20732811451353,723.8375944541905,750.044922568704,-26.20732811451353,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7684,0.7924,-0.02400000000000002,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,15.0,1301.42,400.53,0.0,600.0,0.0,261.38,0.0,261.38,1301.42,661.91,639.5100000000001,0.0,600.0,-600.0,1301.42,1261.91,39.50999999999999,50055.88,65469.81,-15413.93,0.7684,1.5108,-0.7424,0.7684,0.7924,-0.02400000000000002
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,15,57,684.377030146659,710.048479115264,-25.671448968604977,684.377030146659,710.048479115264,-25.671448968604977,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8356,-0.03649999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.39,385.31,0.0,560.0,0.0,251.36,0.0,251.36,1251.39,636.67,614.7200000000001,0.0,560.0,-560.0,1251.39,1196.67,54.72000000000003,50056.04,65471.31,-15415.269999999997,0.7991,1.5707,-0.7716,0.7991,0.8356,-0.03649999999999998
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,16,58,670.2825446680337,700.050334566784,-29.76778989875038,670.2825446680337,700.050334566784,-29.76778989875038,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8324,0.8839,-0.05149999999999999,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,24.0,0.0,13.0,1201.34,369.98,0.0,520.0,0.0,241.31,0.0,241.31,1201.34,611.29,590.05,0.0,520.0,-520.0,1201.34,1131.29,70.04999999999995,50056.08,65471.61,-15415.529999999999,0.8324,1.6359,-0.8034999999999999,0.8324,0.8839,-0.05149999999999999
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,17,59,766.9062858665042,790.039959193984,-23.13367332747987,766.9062858665042,790.039959193984,-23.13367332747987,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8357,-0.036599999999999966,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.38,385.27,0.0,560.0,0.0,251.35,0.0,251.35,1251.38,636.62,614.7600000000001,0.0,560.0,-560.0,1251.38,1196.62,54.76000000000022,50056.07,65471.49,-15415.419999999998,0.7991,1.5708,-0.7716999999999999,0.7991,0.8357,-0.036599999999999966
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,18,60,688.2944241504898,710.048479115264,-21.754054964774127,688.2944241504898,710.048479115264,-21.754054964774127,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8356,-0.03649999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.39,385.32,0.0,560.0,0.0,251.36,0.0,251.36,1251.39,636.68,614.7100000000002,0.0,560.0,-560.0,1251.39,1196.68,54.710000000000036,50056.07,65471.55,-15415.480000000003,0.7991,1.5707,-0.7716,0.7991,0.8356,-0.03649999999999998
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,19,61,742.6627073240808,770.039959193984,-27.37725186990326,742.6627073240808,770.039959193984,-27.37725186990326,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7684,0.7924,-0.02400000000000002,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,15.0,1301.43,400.62,0.0,600.0,0.0,261.4,0.0,261.4,1301.43,662.02,639.4100000000001,0.0,600.0,-600.0,1301.43,1262.02,39.41000000000008,50056.03,65471.23,-15415.200000000004,0.7684,1.5105,-0.7421,0.7684,0.7924,-0.02400000000000002
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,20,62,691.8453126902587,720.044922568704,-28.199609878445358,691.8453126902587,720.044922568704,-28.199609878445358,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8357,-0.036599999999999966,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.39,385.3,0.0,560.0,0.0,251.36,0.0,251.36,1251.39,636.66,614.7300000000001,0.0,560.0,-560.0,1251.39,1196.66,54.73000000000002,50056.08,65471.64,-15415.559999999998,0.7991,1.5707,-0.7716,0.7991,0.8357,-0.036599999999999966
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,21,63,744.58328334256,770.041565394944,-25.458282052383993,744.58328334256,770.041565394944,-25.458282052383993,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7399,0.7829,-0.04300000000000004,0.0,0.0,0.0,0.0,1000.0,1000.0,27.0,27.0,0.0,15.0,1351.47,415.87,0.0,600.0,0.0,261.38,0.0,261.38,1351.47,677.25,674.22,0.0,600.0,-600.0,1351.47,1277.25,74.22000000000003,50055.88,65469.79,-15413.910000000003,0.7399,1.4766,-0.7366999999999999,0.7399,0.7829,-0.04300000000000004
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,22,64,865.815287841498,890.039959193984,-24.224671352485984,865.815287841498,890.039959193984,-24.224671352485984,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8357,-0.036599999999999966,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.38,385.23,0.0,560.0,0.0,251.35,0.0,251.35,1251.38,636.58,614.8000000000001,0.0,560.0,-560.0,1251.38,1196.58,54.80000000000018,50056.0,65470.91,-15414.910000000003,0.7991,1.5709,-0.7717999999999999,0.7991,0.8357,-0.036599999999999966
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,23,65,766.0105446211485,760.043219538304,5.967325082844468,766.0105446211485,760.043219538304,5.967325082844468,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.477,0.7925,-0.3155,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,15.0,2096.3,400.52,0.0,600.0,0.0,261.38,0.0,261.38,2096.3,661.9,1434.4,0.0,600.0,-600.0,2096.3,1261.9,834.4000000000001,80643.96,65470.59,15173.37000000001,0.477,1.5108,-1.0337999999999998,0.477,0.7925,-0.3155
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,24,66,752.8875611380254,780.041565394944,-27.154004256918597,752.8875611380254,780.041565394944,-27.154004256918597,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7399,0.783,-0.04310000000000003,0.0,0.0,0.0,0.0,1000.0,1000.0,27.0,27.0,0.0,15.0,1351.46,415.82,0.0,600.0,0.0,261.38,0.0,261.38,1351.46,677.19,674.27,0.0,600.0,-600.0,1351.46,1277.19,74.26999999999998,50055.87,65469.74,-15413.869999999995,0.7399,1.4767,-0.7367999999999999,0.7399,0.783,-0.04310000000000003
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,25,67,692.8566004562307,720.044922568704,-27.188322112473315,692.8566004562307,720.044922568704,-27.188322112473315,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8357,-0.036599999999999966,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.39,385.3,0.0,560.0,0.0,251.36,0.0,251.36,1251.39,636.66,614.7300000000001,0.0,560.0,-560.0,1251.39,1196.66,54.73000000000002,50056.08,65471.64,-15415.559999999998,0.7991,1.5707,-0.7716,0.7991,0.8357,-0.036599999999999966
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,26,68,700.6939132435183,730.039959193984,-29.346045950465736,700.6939132435183,730.039959193984,-29.346045950465736,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8324,0.884,-0.05159999999999998,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,24.0,0.0,13.0,1201.33,369.9,0.0,520.0,0.0,241.3,0.0,241.3,1201.33,611.2,590.1299999999999,0.0,520.0,-520.0,1201.33,1131.2,70.12999999999988,50056.09,65471.69,-15415.600000000006,0.8324,1.6361,-0.8037000000000001,0.8324,0.884,-0.05159999999999998
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,27,69,677.9457290344583,700.050334566784,-22.104605532325763,677.9457290344583,700.050334566784,-22.104605532325763,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8721,-0.07299999999999995,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,13.0,1251.39,385.34,0.0,520.0,0.0,241.31,0.0,241.31,1251.39,626.66,624.7300000000001,0.0,520.0,-520.0,1251.39,1146.66,104.73000000000002,50056.09,65471.68,-15415.590000000004,0.7991,1.5958,-0.7967000000000001,0.7991,0.8721,-0.07299999999999995
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,28,70,645.0617290386112,670.060423143424,-24.998694104812785,645.0617290386112,670.060423143424,-24.998694104812785,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8324,0.9248,-0.09239999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,24.0,0.0,12.0,1201.35,370.05,0.0,480.0,0.0,231.26,0.0,231.26,1201.35,601.31,600.04,0.0,480.0,-480.0,1201.35,1081.31,120.03999999999996,50056.11,65471.87,-15415.760000000002,0.8324,1.663,-0.8306,0.8324,0.9248,-0.09239999999999993
1.0,GRACE_W30_T0.8,1.2,1.0,baseline,blocked,,29,71,731.4915156750311,760.039959193984,-28.548443518952922,731.4915156750311,760.039959193984,-28.548443518952922,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8357,-0.036599999999999966,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.38,385.28,0.0,560.0,0.0,251.35,0.0,251.35,1251.38,636.63,614.7500000000001,0.0,560.0,-560.0,1251.38,1196.63,54.75,50056.07,65471.5,-15415.43,0.7991,1.5708,-0.7716999999999999,0.7991,0.8357,-0.036599999999999966
1.0,GRACE_W30_T0.9,1.2,1.0,baseline,blocked,,0,42,707.5217099456725,730.041565394944,-22.519855449271518,707.5217099456725,730.041565394944,-22.519855449271518,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8324,0.8841,-0.05169999999999997,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,24.0,0.0,13.0,1201.32,369.83,0.0,520.0,0.0,241.29,0.0,241.29,1201.32,611.13,590.1899999999999,0.0,520.0,-520.0,1201.32,1131.13,70.18999999999983,50055.85,65469.73,-15413.880000000005,0.8324,1.6363,-0.8039000000000001,0.8324,0.8841,-0.05169999999999997
1.0,GRACE_W30_T0.9,1.2,1.0,baseline,blocked,,1,43,702.0986836187607,730.041565394944,-27.9428817761833,702.0986836187607,730.041565394944,-27.9428817761833,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8324,0.8841,-0.05169999999999997,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,24.0,0.0,13.0,1201.32,369.83,0.0,520.0,0.0,241.29,0.0,241.29,1201.32,611.12,590.1999999999999,0.0,520.0,-520.0,1201.32,1131.12,70.20000000000005,50055.85,65469.69,-15413.840000000004,0.8324,1.6363,-0.8039000000000001,0.8324,0.8841,-0.05169999999999997
1.0,GRACE_W30_T0.9,1.2,1.0,baseline,blocked,,2,44,765.9286872434196,790.039959193984,-24.1112719505644,765.9286872434196,790.039959193984,-24.1112719505644,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7684,0.7925,-0.02410000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,15.0,1301.41,400.48,0.0,600.0,0.0,261.38,0.0,261.38,1301.41,661.85,639.5600000000001,0.0,600.0,-600.0,1301.41,1261.85,39.56000000000017,50055.82,65469.31,-15413.489999999998,0.7684,1.5109,-0.7424999999999999,0.7684,0.7925,-0.02410000000000001
1.0,GRACE_W30_T0.9,1.2,1.0,baseline,blocked,,3,45,739.8911539371574,770.041565394944,-30.150411457786618,739.8911539371574,770.041565394944,-30.150411457786618,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8358,-0.036699999999999955,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.36,385.12,0.0,560.0,0.0,251.33,0.0,251.33,1251.36,636.45,614.9099999999999,0.0,560.0,-560.0,1251.36,1196.45,54.909999999999854,50055.83,65469.43,-15413.599999999999,0.7991,1.5712,-0.7720999999999999,0.7991,0.8358,-0.036699999999999955
1.0,GRACE_W30_T0.9,1.2,1.0,baseline,blocked,,4,46,707.7526652564369,730.043219538304,-22.290554281867117,707.7526652564369,730.043219538304,-22.290554281867117,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7684,0.8252,-0.05680000000000007,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,14.0,1301.42,400.55,0.0,560.0,0.0,251.34,0.0,251.34,1301.42,651.89,649.5300000000001,0.0,560.0,-560.0,1301.42,1211.89,89.52999999999997,50055.84,65469.5,-15413.660000000003,0.7684,1.534,-0.7656000000000001,0.7684,0.8252,-0.05680000000000007
1.0,GRACE_W30_T0.9,1.2,1.0,baseline,blocked,,5,47,647.7511363227311,670.060423143424,-22.309286820692932,647.7511363227311,670.060423143424,-22.309286820692932,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.8324,0.9248,-0.09239999999999993,0.0,0.0,0.0,0.0,1000.0,1000.0,24.0,24.0,0.0,12.0,1201.35,370.05,0.0,480.0,0.0,231.26,0.0,231.26,1201.35,601.31,600.04,0.0,480.0,-480.0,1201.35,1081.31,120.03999999999996,50056.0,65471.0,-15415.0,0.8324,1.663,-0.8306,0.8324,0.9248,-0.09239999999999993
1.0,GRACE_W30_T0.9,1.2,1.0,baseline,blocked,,6,48,877.4178093411244,900.039959193984,-22.622149852859593,877.4178093411244,900.039959193984,-22.622149852859593,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7684,0.7925,-0.02410000000000001,0.0,0.0,0.0,0.0,1000.0,1000.0,26.0,26.0,0.0,15.0,1301.41,400.45,0.0,600.0,0.0,261.37,0.0,261.37,1301.41,661.82,639.59,0.0,600.0,-600.0,1301.41,1261.82,39.590000000000146,50055.83,65469.38,-15413.549999999996,0.7684,1.511,-0.7425999999999999,0.7684,0.7925,-0.02410000000000001
1.0,GRACE_W30_T0.9,1.2,1.0,baseline,blocked,,7,49,881.7510269913033,910.039959193984,-28.288932202680712,881.7510269913033,910.039959193984,-28.288932202680712,1000.0,1000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.7991,0.8358,-0.036699999999999955,0.0,0.0,0.0,0.0,1000.0,1000.0,25.0,25.0,0.0,14.0,1251.36,385.12,0.0,560.0,0.0,251.33,0.0,251.33,1251.36,636.45,614.9099999999999,0.0,560.0,-560.0,1251.36,1196.45,54.909999999999854,50055.83,65469.43,-15413.599999999999,0.7991,1.5712,-0.7720999999999999,0.7991,0.8358,-0.036699999999999955
