network_variant,failure_mode,capacity_reduction_factor,s,p_fail_scale,bus_makespan_mean,multi_makespan_mean,delta_mean,bus_sr_mean,multi_sr_mean,bus_leftover_mean,multi_leftover_mean,bus_penalized_makespan_mean,multi_penalized_makespan_mean,delta_penalized_makespan_mean,bus_success_count_mean,multi_success_count_mean,bus_completion_rate_mean,multi_completion_rate_mean,delta_completion_rate_mean,bus_censored_count_mean,multi_censored_count_mean,bus_resource_eff_mean,multi_resource_eff_mean,delta_resource_eff_mean,bus_total_personnel_mean,multi_total_personnel_mean,bus_bus_trips_mean,multi_bus_trips_mean,bus_train_trips_mean,multi_train_trips_mean,bus_bus_minutes_mean,multi_bus_minutes_mean,bus_train_minutes_mean,multi_train_minutes_mean,bus_lastmile_minutes_mean,multi_lastmile_minutes_mean,bus_lastmile_vehicle_minutes_mean,multi_lastmile_vehicle_minutes_mean,bus_road_vehicle_service_minutes_mean,multi_road_vehicle_service_minutes_mean,bus_train_service_minutes_mean,multi_train_service_minutes_mean,bus_total_service_minutes_mean,multi_total_service_minutes_mean,bus_passenger_travel_minutes_mean,multi_passenger_travel_minutes_mean,bus_passengers_per_vehicle_minute_mean,multi_passengers_per_vehicle_minute_mean,bus_passengers_per_total_service_minute_mean,multi_passengers_per_total_service_minute_mean,delta_std,delta_penalized_makespan_std,delta_completion_rate_std,delta_resource_eff_std,delta_road_vehicle_service_minutes_std,delta_train_service_minutes_std,delta_total_service_minutes_std,delta_passenger_travel_minutes_std,delta_passengers_per_vehicle_minute_std,delta_passengers_per_total_service_minute_std
baseline,capacity_reduction,0.25,1.5,1.5,645.9441881406718,687.1551406420313,-41.21095250135928,1.0,1.0,0.0,0.0,645.9441881406718,687.1551406420313,-41.21095250135928,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8584966666666667,0.8725466666666669,-0.01405,1000.0,1000.0,23.0,23.0,0.0,12.2,1169.7120000000002,567.1259999999999,0.0,488.0,0.0,285.31499999999994,0.0,285.31499999999994,1169.7120000000002,852.4499999999997,0.0,488.0,1169.7120000000002,1340.45,50853.80500000001,77019.67666666668,0.8584966666666667,1.5495466666666664,0.8584966666666667,0.8725466666666669,52.79957250496577,52.79957250496577,0.0,0.1794200249270621,1104.4216463626938,43.81780460041329,1147.3746971731175,47846.94621161783,0.3616076438675602,0.1794200249270621
baseline,capacity_reduction,0.25,1.5,2.0,645.9441881406718,687.1551406420313,-41.21095250135928,1.0,1.0,0.0,0.0,645.9441881406718,687.1551406420313,-41.21095250135928,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8584966666666667,0.8725466666666669,-0.01405,1000.0,1000.0,23.0,23.0,0.0,12.2,1169.7120000000002,567.1259999999999,0.0,488.0,0.0,285.31499999999994,0.0,285.31499999999994,1169.7120000000002,852.4499999999997,0.0,488.0,1169.7120000000002,1340.45,50853.80500000001,77019.67666666668,0.8584966666666667,1.5495466666666664,0.8584966666666667,0.8725466666666669,52.79957250496577,52.79957250496577,0.0,0.1794200249270621,1104.4216463626938,43.81780460041329,1147.3746971731175,47846.94621161783,0.3616076438675602,0.1794200249270621
baseline,capacity_reduction,0.25,1.5,3.0,646.4317037763839,696.6107814820314,-50.17907770564727,1.0,1.0,0.0,0.0,646.4317037763839,696.6107814820314,-50.17907770564727,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8524466666666667,0.8588533333333336,-0.006406666666666664,1000.0,1000.0,23.0,23.0,0.0,12.4,1179.8876666666667,765.8720000000001,0.0,496.0,0.0,282.33099999999996,0.0,282.33099999999996,1179.8876666666667,1048.2119999999998,0.0,496.0,1179.8876666666667,1544.2119999999998,51294.65233333334,85497.2526666667,0.8524466666666667,1.5300766666666663,0.8524466666666667,0.8588533333333336,77.55370061097481,77.55370061097481,0.0,0.22228039753076917,1613.728184417693,60.889951608590984,1674.1516923642532,69897.69988420083,0.42245823474451083,0.22228039753076917
baseline,capacity_reduction,0.25,2.0,0.0,645.476304310272,675.4662279585183,-29.98992364824653,1.0,1.0,0.0,0.0,645.476304310272,675.4662279585183,-29.98992364824653,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8621000000000003,0.8782999999999999,-0.016199999999999992,1000.0,1000.0,23.0,23.0,0.0,12.0,1159.9399999999998,418.89999999999986,0.0,480.0,0.0,239.72000000000006,0.0,239.72000000000006,1159.9399999999998,658.6100000000001,0.0,480.0,1159.9399999999998,1138.6100000000001,50430.70999999999,68622.36000000003,0.8621000000000003,1.5182999999999993,0.8621000000000003,0.8782999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.700170984052295e-12,3.387607712450221e-16,0.0
baseline,capacity_reduction,0.25,2.0,0.25,645.476304310272,675.4662279585183,-29.98992364824653,1.0,1.0,0.0,0.0,645.476304310272,675.4662279585183,-29.98992364824653,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8621000000000003,0.8782999999999999,-0.016199999999999992,1000.0,1000.0,23.0,23.0,0.0,12.0,1159.9399999999998,418.89999999999986,0.0,480.0,0.0,239.72000000000006,0.0,239.72000000000006,1159.9399999999998,658.6100000000001,0.0,480.0,1159.9399999999998,1138.6100000000001,50430.70999999999,68622.36000000003,0.8621000000000003,1.5182999999999993,0.8621000000000003,0.8782999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.700170984052295e-12,3.387607712450221e-16,0.0
baseline,capacity_reduction,0.25,2.0,0.5,645.476304310272,675.4662279585183,-29.98992364824653,1.0,1.0,0.0,0.0,645.476304310272,675.4662279585183,-29.98992364824653,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8621000000000003,0.8782999999999999,-0.016199999999999992,1000.0,1000.0,23.0,23.0,0.0,12.0,1159.9399999999998,418.89999999999986,0.0,480.0,0.0,239.72000000000006,0.0,239.72000000000006,1159.9399999999998,658.6100000000001,0.0,480.0,1159.9399999999998,1138.6100000000001,50430.70999999999,68622.36000000003,0.8621000000000003,1.5182999999999993,0.8621000000000003,0.8782999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.700170984052295e-12,3.387607712450221e-16,0.0
baseline,capacity_reduction,0.25,2.0,1.0,646.6431515614321,703.924315361975,-57.28116380054315,1.0,0.9801666666666667,0.0,19.833333333333332,646.6431515614321,29264.913624673987,-28618.27047311256,1000.0,980.1666666666666,1.0,0.9801666666666667,0.01983333333333333,0.0,19.833333333333332,0.8504200000000004,0.8296466666666665,0.02077333333333334,1000.0,1000.0,23.0,23.0,0.0,11.966666666666667,1186.4226666666666,1047.0350000000005,0.0,478.6666666666667,0.0,317.74666666666656,0.0,317.74666666666656,1186.4226666666666,1364.7720000000002,0.0,478.6666666666667,1186.4226666666666,1843.4386666666667,51581.58533333333,98546.54799999998,0.8504200000000004,1.4284066666666662,0.8504200000000004,0.8296466666666665,135.5736901437928,156568.6201219859,0.10863164057185792,0.2017000708346743,3438.5297640796443,7.302967433402217,3431.298335900838,145343.25924180428,0.3533108192349984,0.2017000708346743
baseline,capacity_reduction,0.25,2.0,1.5,646.6431515614321,707.8872530093824,-61.244101447950555,1.0,0.9801666666666667,0.0,19.833333333333332,646.6431515614321,29268.876562321395,-28622.233410759964,1000.0,980.1666666666666,1.0,0.9801666666666667,0.01983333333333333,0.0,19.833333333333332,0.8504200000000004,0.8095899999999998,0.040830000000000005,1000.0,1000.0,23.0,23.0,0.0,11.966666666666667,1186.4226666666666,1047.0350000000005,0.0,478.6666666666667,0.0,400.3243333333332,0.0,400.3243333333332,1186.4226666666666,1447.3496666666667,0.0,478.6666666666667,1186.4226666666666,1926.0163333333335,51581.58533333333,102123.84199999998,0.8504200000000004,1.3884266666666663,0.8504200000000004,0.8095899999999998,136.48298749710443,156567.87306964537,0.10863164057185792,0.22631117751663418,3451.3672103896397,7.302967433402217,3444.1958064121122,145930.1686369019,0.4078124027246989,0.22631117751663418
baseline,capacity_reduction,0.25,2.0,2.0,647.984100790272,707.8872530093824,-59.90315221911074,1.0,0.9801666666666667,0.0,19.833333333333332,647.984100790272,29268.876562321395,-28620.89246153113,1000.0,980.1666666666666,1.0,0.9801666666666667,0.01983333333333333,0.0,19.833333333333332,0.8455733333333337,0.8095899999999998,0.03598333333333333,1000.0,1000.0,23.0,23.0,0.0,11.966666666666667,1212.284666666667,1047.0350000000005,0.0,478.6666666666667,0.0,400.3243333333332,0.0,400.3243333333332,1212.284666666667,1447.3496666666667,0.0,478.6666666666667,1212.284666666667,1926.0163333333335,52698.44299999999,102123.84199999998,0.8455733333333337,1.3884266666666663,0.8455733333333337,0.8095899999999998,137.35129910508675,156568.12687867953,0.10863164057185792,0.23665796806905673,3466.309009811694,7.302967433402217,3459.1582704478074,146586.3919356217,0.41438450887479167,0.23665796806905673
baseline,capacity_reduction,0.25,2.0,3.0,649.125553354752,729.1455905580243,-80.02003720327271,1.0,0.9573333333333333,0.0,42.666666666666664,649.125553354752,62170.39808374202,-61521.272530387294,1000.0,957.3333333333334,1.0,0.9573333333333333,0.042666666666666665,0.0,42.666666666666664,0.8340500000000003,0.8008799999999998,0.03317000000000001,1000.0,1000.0,23.0,23.0,0.0,11.933333333333334,1238.1706666666666,1675.1700000000008,0.0,477.3333333333333,0.0,340.3516666666665,0.0,340.3516666666665,1238.1706666666666,2015.5123333333336,0.0,477.3333333333333,1238.1706666666666,2492.845666666667,53823.35999999999,126115.45799999997,0.8340500000000003,1.378316666666666,0.8340500000000003,0.8008799999999998,191.0397464108587,234629.23298696725,0.16280268008751625,0.27133186976786217,4882.214496099562,10.1483252680985,4872.13657063677,206636.61931687733,0.4521339596527387,0.27133186976786217
baseline,capacity_reduction,0.5,0.8,0.0,645.0121933903429,675.011935435738,-29.999742045395237,1.0,1.0,0.0,0.0,645.0121933903429,675.011935435738,-29.999742045395237,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8693999999999998,0.9459000000000003,-0.07650000000000003,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.25,346.88999999999993,0.0,480.0,0.0,230.25,0.0,230.25,1150.25,577.1399999999999,0.0,480.0,1150.25,1057.1399999999999,50011.030000000006,65092.729999999996,0.8693999999999998,1.7327000000000004,0.8693999999999998,0.9459000000000003,0.0,0.0,0.0,1.4115032135209254e-17,1.156303432516342e-13,0.0,4.336137871936283e-14,1.8500854920261474e-12,1.1292025708167404e-16,1.4115032135209254e-17
baseline,capacity_reduction,0.5,0.8,0.25,645.0121933903429,675.011935435738,-29.999742045395237,1.0,1.0,0.0,0.0,645.0121933903429,675.011935435738,-29.999742045395237,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8693999999999998,0.9459000000000003,-0.07650000000000003,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.25,346.88999999999993,0.0,480.0,0.0,230.25,0.0,230.25,1150.25,577.1399999999999,0.0,480.0,1150.25,1057.1399999999999,50011.030000000006,65092.729999999996,0.8693999999999998,1.7327000000000004,0.8693999999999998,0.9459000000000003,0.0,0.0,0.0,1.4115032135209254e-17,1.156303432516342e-13,0.0,4.336137871936283e-14,1.8500854920261474e-12,1.1292025708167404e-16,1.4115032135209254e-17
baseline,capacity_reduction,0.5,0.8,0.5,645.0121933903429,675.011935435738,-29.999742045395237,1.0,1.0,0.0,0.0,645.0121933903429,675.011935435738,-29.999742045395237,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8693999999999998,0.9459000000000003,-0.07650000000000003,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.25,346.88999999999993,0.0,480.0,0.0,230.25,0.0,230.25,1150.25,577.1399999999999,0.0,480.0,1150.25,1057.1399999999999,50011.030000000006,65092.729999999996,0.8693999999999998,1.7327000000000004,0.8693999999999998,0.9459000000000003,0.0,0.0,0.0,1.4115032135209254e-17,1.156303432516342e-13,0.0,4.336137871936283e-14,1.8500854920261474e-12,1.1292025708167404e-16,1.4115032135209254e-17
baseline,capacity_reduction,0.5,0.8,1.0,645.0159698368068,675.017903153607,-30.001933316800272,1.0,1.0,0.0,0.0,645.0159698368068,675.017903153607,-30.001933316800272,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8693399999999998,0.9449666666666671,-0.07562666666666669,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.329,347.83599999999996,0.0,480.0,0.0,230.3743333333333,0.0,230.3743333333333,1150.329,578.2103333333332,0.0,480.0,1150.329,1058.2103333333332,50014.44466666668,65139.09633333333,0.8693399999999998,1.7296233333333335,0.8693399999999998,0.9449666666666671,0.03927956119512576,0.03927956119512576,0.0,0.0045536596372537435,5.23737215848146,0.0,5.237372158481435,226.8708853539038,0.014909938442790961,0.0045536596372537435
baseline,capacity_reduction,0.5,0.8,1.5,645.0159698368068,675.0238708714761,-30.00790103466931,1.0,1.0,0.0,0.0,645.0159698368068,675.0238708714761,-30.00790103466931,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8693399999999998,0.9448566666666669,-0.0755166666666667,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.329,347.83599999999996,0.0,480.0,0.0,230.49866666666668,0.0,230.49866666666668,1150.329,578.3346666666665,0.0,480.0,1150.329,1058.3346666666666,50014.44466666668,65144.48333333333,0.8693399999999998,1.7292533333333333,0.8693399999999998,0.9448566666666669,0.05083540096354951,0.05083540096354951,0.0,0.004571658065873285,5.2572634046381115,0.0,5.257263404638084,227.7328986990786,0.014970102004428295,0.004571658065873285
baseline,capacity_reduction,0.5,0.8,2.0,645.0159698368068,675.0238708714761,-30.00790103466931,1.0,1.0,0.0,0.0,645.0159698368068,675.0238708714761,-30.00790103466931,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8693399999999998,0.9448566666666669,-0.0755166666666667,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.329,347.83599999999996,0.0,480.0,0.0,230.49866666666668,0.0,230.49866666666668,1150.329,578.3346666666665,0.0,480.0,1150.329,1058.3346666666666,50014.44466666668,65144.48333333333,0.8693399999999998,1.7292533333333333,0.8693399999999998,0.9448566666666669,0.05083540096354951,0.05083540096354951,0.0,0.004571658065873285,5.2572634046381115,0.0,5.257263404638084,227.7328986990786,0.014970102004428295,0.004571658065873285
baseline,capacity_reduction,0.5,0.8,3.0,645.0182900855143,675.0238708714761,-30.00558078596183,1.0,1.0,0.0,0.0,645.0182900855143,675.0238708714761,-30.00558078596183,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8693033333333332,0.9440400000000004,-0.07473666666666669,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.3776666666668,348.7819999999999,0.0,480.0,0.0,230.49866666666668,0.0,230.49866666666668,1150.3776666666668,579.2806666666667,0.0,480.0,1150.3776666666668,1059.2806666666665,50016.542666666675,65185.462666666666,0.8693033333333332,1.72658,0.8693033333333332,0.9440400000000004,0.05277226506343839,0.05277226506343839,0.0,0.006708177373784974,7.738334557521918,0.0,7.7383345575218865,335.20872045483117,0.021946937314150775,0.006708177373784974
baseline,capacity_reduction,0.5,1.0,0.0,645.0297690193918,675.0291392474072,-29.999370228015437,1.0,1.0,0.0,0.0,645.0297690193918,675.0291392474072,-29.999370228015437,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8690999999999999,0.9432000000000003,-0.07410000000000005,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.62,349.6200000000002,0.0,480.0,0.0,230.60999999999996,0.0,230.60999999999996,1150.62,580.2299999999999,0.0,480.0,1150.62,1060.23,50026.91999999999,65226.39999999999,0.8690999999999999,1.7235000000000005,0.8690999999999999,0.9432000000000003,0.0,0.0,0.0,0.0,1.156303432516342e-13,0.0,0.0,3.700170984052295e-12,3.387607712450221e-16,0.0
baseline,capacity_reduction,0.5,1.0,0.25,645.0297690193918,675.0291392474072,-29.999370228015437,1.0,1.0,0.0,0.0,645.0297690193918,675.0291392474072,-29.999370228015437,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8690999999999999,0.9432000000000003,-0.07410000000000005,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.62,349.6200000000002,0.0,480.0,0.0,230.60999999999996,0.0,230.60999999999996,1150.62,580.2299999999999,0.0,480.0,1150.62,1060.23,50026.91999999999,65226.39999999999,0.8690999999999999,1.7235000000000005,0.8690999999999999,0.9432000000000003,0.0,0.0,0.0,0.0,1.156303432516342e-13,0.0,0.0,3.700170984052295e-12,3.387607712450221e-16,0.0
baseline,capacity_reduction,0.5,1.0,0.5,645.0297690193918,675.0291392474072,-29.999370228015437,1.0,1.0,0.0,0.0,645.0297690193918,675.0291392474072,-29.999370228015437,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8690999999999999,0.9432000000000003,-0.07410000000000005,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.62,349.6200000000002,0.0,480.0,0.0,230.60999999999996,0.0,230.60999999999996,1150.62,580.2299999999999,0.0,480.0,1150.62,1060.23,50026.91999999999,65226.39999999999,0.8690999999999999,1.7235000000000005,0.8690999999999999,0.9432000000000003,0.0,0.0,0.0,0.0,1.156303432516342e-13,0.0,0.0,3.700170984052295e-12,3.387607712450221e-16,0.0
baseline,capacity_reduction,0.5,1.0,1.0,645.0389888593919,675.043708871111,-30.00472001171914,1.0,1.0,0.0,0.0,645.0389888593919,675.043708871111,-30.00472001171914,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8689566666666667,0.9410033333333335,-0.07204666666666672,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.812333333333,351.9293333333335,0.0,480.0,0.0,230.91366666666661,0.0,230.91366666666661,1150.812333333333,582.8426666666667,0.0,480.0,1150.812333333333,1062.8426666666667,50035.25733333333,65339.59866666665,0.8689566666666667,1.7164800000000004,0.8689566666666667,0.9410033333333335,0.09589736619904038,0.09589736619904038,0.0,0.010680976751581117,12.784798215157679,0.0,12.784798215157673,553.8833042832015,0.03380059868204063,0.010680976751581117
baseline,capacity_reduction,0.5,1.0,1.5,645.0389888593919,675.0582784948147,-30.019289635422844,1.0,1.0,0.0,0.0,645.0389888593919,675.0582784948147,-30.019289635422844,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8689566666666667,0.9407366666666668,-0.07178000000000004,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.812333333333,351.9293333333335,0.0,480.0,0.0,231.2173333333333,0.0,231.2173333333333,1150.812333333333,583.146,0.0,480.0,1150.812333333333,1063.146,50035.25733333333,65352.75033333331,0.8689566666666667,1.7155900000000002,0.8689566666666667,0.9407366666666668,0.12410986563367236,0.12410986563367236,0.0,0.010727708242580578,12.833254884071316,0.0,12.833254884071309,555.9877622825255,0.033964406656678534,0.010727708242580578
baseline,capacity_reduction,0.5,1.0,2.0,645.0389888593919,675.0582784948147,-30.019289635422844,1.0,1.0,0.0,0.0,645.0389888593919,675.0582784948147,-30.019289635422844,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8689566666666667,0.9407366666666668,-0.07178000000000004,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.812333333333,351.9293333333335,0.0,480.0,0.0,231.2173333333333,0.0,231.2173333333333,1150.812333333333,583.146,0.0,480.0,1150.812333333333,1063.146,50035.25733333333,65352.75033333331,0.8689566666666667,1.7155900000000002,0.8689566666666667,0.9407366666666668,0.12410986563367236,0.12410986563367236,0.0,0.010727708242580578,12.833254884071316,0.0,12.833254884071309,555.9877622825255,0.033964406656678534,0.010727708242580578
baseline,capacity_reduction,0.5,1.0,3.0,645.0446535290879,675.0582784948147,-30.01362496572684,1.0,1.0,0.0,0.0,645.0446535290879,675.0582784948147,-30.01362496572684,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8688666666666667,0.9388400000000002,-0.06997333333333339,1000.0,1000.0,23.0,23.0,0.0,12.0,1150.9306666666666,354.23866666666686,0.0,480.0,0.0,231.2173333333333,0.0,231.2173333333333,1150.9306666666666,585.4553333333332,0.0,480.0,1150.9306666666666,1065.4553333333333,50040.37966666666,65452.797333333314,0.8688666666666667,1.7096400000000003,0.8688666666666667,0.9388400000000002,0.1288385377525416,0.1288385377525416,0.0,0.015694627530888836,18.889177476722654,0.0,18.88917747672264,818.3789064034403,0.049512916693931805,0.015694627530888836
baseline,capacity_reduction,0.5,1.2,0.0,645.0617290386111,675.0604231434238,-29.998694104812785,1.0,1.0,0.0,0.0,645.0617290386111,675.0604231434238,-29.998694104812785,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8686000000000003,0.9381999999999997,-0.06959999999999997,1000.0,1000.0,23.0,23.0,0.0,12.0,1151.2900000000002,354.58,0.0,480.0,0.0,231.26000000000005,0.0,231.26000000000005,1151.2900000000002,585.84,0.0,480.0,1151.2900000000002,1065.84,50055.820000000014,65469.45999999999,0.8686000000000003,1.7070000000000003,0.8686000000000003,0.9381999999999997,0.0,0.0,0.0,2.823006427041851e-17,2.312606865032684e-13,0.0,4.336137871936283e-14,3.700170984052295e-12,0.0,2.823006427041851e-17
baseline,capacity_reduction,0.5,1.2,0.25,645.0617290386111,675.0604231434238,-29.998694104812785,1.0,1.0,0.0,0.0,645.0617290386111,675.0604231434238,-29.998694104812785,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8686000000000003,0.9381999999999997,-0.06959999999999997,1000.0,1000.0,23.0,23.0,0.0,12.0,1151.2900000000002,354.58,0.0,480.0,0.0,231.26000000000005,0.0,231.26000000000005,1151.2900000000002,585.84,0.0,480.0,1151.2900000000002,1065.84,50055.820000000014,65469.45999999999,0.8686000000000003,1.7070000000000003,0.8686000000000003,0.9381999999999997,0.0,0.0,0.0,2.823006427041851e-17,2.312606865032684e-13,0.0,4.336137871936283e-14,3.700170984052295e-12,0.0,2.823006427041851e-17
baseline,capacity_reduction,0.5,1.2,0.5,645.0617290386111,675.0604231434238,-29.998694104812785,1.0,1.0,0.0,0.0,645.0617290386111,675.0604231434238,-29.998694104812785,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8686000000000003,0.9381999999999997,-0.06959999999999997,1000.0,1000.0,23.0,23.0,0.0,12.0,1151.2900000000002,354.58,0.0,480.0,0.0,231.26000000000005,0.0,231.26000000000005,1151.2900000000002,585.84,0.0,480.0,1151.2900000000002,1065.84,50055.820000000014,65469.45999999999,0.8686000000000003,1.7070000000000003,0.8686000000000003,0.9381999999999997,0.0,0.0,0.0,2.823006427041851e-17,2.312606865032684e-13,0.0,4.336137871936283e-14,3.700170984052295e-12,0.0,2.823006427041851e-17
baseline,capacity_reduction,0.5,1.2,1.0,645.0808472988352,675.2573013818024,-30.17645408296745,1.0,1.0,0.0,0.0,645.0808472988352,675.2573013818024,-30.17645408296745,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8683033333333335,0.9330599999999997,-0.06475666666666664,1000.0,1000.0,23.0,23.0,0.0,12.033333333333333,1151.689,359.3686666666666,0.0,481.3333333333333,0.0,231.88933333333335,0.0,231.88933333333335,1151.689,591.2576666666666,0.0,481.3333333333333,1151.689,1072.591,50073.10800000001,65704.18299999999,0.8683033333333335,1.694016666666667,0.8683033333333335,0.9330599999999997,0.932228770767714,0.932228770767714,0.0,0.025364633038847666,26.509235441222383,7.302967433402217,33.74172730284139,1148.499285078516,0.06190147752307882,0.025364633038847666
baseline,capacity_reduction,0.5,1.2,1.5,645.0808472988352,675.2875129535145,-30.20666565467945,1.0,1.0,0.0,0.0,645.0808472988352,675.2875129535145,-30.20666565467945,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8683033333333335,0.9325166666666663,-0.0642133333333333,1000.0,1000.0,23.0,23.0,0.0,12.033333333333333,1151.689,359.3686666666666,0.0,481.3333333333333,0.0,232.51900000000003,0.0,232.51900000000003,1151.689,591.8870000000001,0.0,481.3333333333333,1151.689,1073.2203333333334,50073.10800000001,65731.45466666666,0.8683033333333335,1.6922400000000002,0.8683033333333335,0.9325166666666663,0.9409152264487863,0.9409152264487863,0.0,0.02543179835985045,26.609899039578323,7.302967433402217,33.79519540768597,1152.8635389664123,0.06228848060510029,0.02543179835985045
baseline,capacity_reduction,0.5,1.2,2.0,645.0808472988352,675.2875129535145,-30.20666565467945,1.0,1.0,0.0,0.0,645.0808472988352,675.2875129535145,-30.20666565467945,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8683033333333335,0.9325166666666663,-0.0642133333333333,1000.0,1000.0,23.0,23.0,0.0,12.033333333333333,1151.689,359.3686666666666,0.0,481.3333333333333,0.0,232.51900000000003,0.0,232.51900000000003,1151.689,591.8870000000001,0.0,481.3333333333333,1151.689,1073.2203333333334,50073.10800000001,65731.45466666666,0.8683033333333335,1.6922400000000002,0.8683033333333335,0.9325166666666663,0.9409152264487863,0.9409152264487863,0.0,0.02543179835985045,26.609899039578323,7.302967433402217,33.79519540768597,1152.8635389664123,0.06228848060510029,0.02543179835985045
baseline,capacity_reduction,0.5,1.2,3.0,645.0925935579169,675.4541796201811,-30.361586062264493,1.0,1.0,0.0,0.0,645.0925935579169,675.4541796201811,-30.361586062264493,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8681200000000001,0.9280666666666664,-0.059946666666666634,1000.0,1000.0,23.0,23.0,0.0,12.066666666666666,1151.9340000000002,364.1573333333333,0.0,482.6666666666667,0.0,232.5166666666667,0.0,232.5166666666667,1151.9340000000002,596.6733333333334,0.0,482.6666666666667,1151.9340000000002,1079.34,50083.72966666667,65938.81133333333,0.8681200000000001,1.6816600000000004,0.8681200000000001,0.9280666666666664,1.404534760086278,1.404534760086278,0.0,0.03668881003261344,39.15966687658434,10.1483252680985,49.2414456495255,1696.5648030410791,0.0899920862421074,0.03668881003261344
baseline,capacity_reduction,0.5,1.5,0.0,645.1507056606719,675.14751744,-29.996811779328027,1.0,1.0,0.0,0.0,645.1507056606719,675.14751744,-29.996811779328027,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8672000000000001,0.9247000000000002,-0.057500000000000016,1000.0,1000.0,23.0,23.0,0.0,12.0,1153.1500000000003,368.3799999999998,0.0,480.0,0.0,233.06999999999996,0.0,233.06999999999996,1153.1500000000003,601.4599999999998,0.0,480.0,1153.1500000000003,1081.4599999999998,50136.280000000006,66146.13999999997,0.8672000000000001,1.6625999999999996,0.8672000000000001,0.9247000000000002,0.0,0.0,0.0,2.1172548202813882e-17,1.156303432516342e-13,0.0,0.0,3.700170984052295e-12,2.2584051416334807e-16,2.1172548202813882e-17
baseline,capacity_reduction,0.5,1.5,0.25,645.1507056606719,675.14751744,-29.996811779328027,1.0,1.0,0.0,0.0,645.1507056606719,675.14751744,-29.996811779328027,1000.0,1000.0,1.0,1.0,0.0,0.0,0.0,0.8672000000000001,0.9247000000000002,-0.057500000000000016,1000.0,1000.0,23.0,23.0,0.0,12.0,1153.1500000000003,368.3799999999998,0.0,480.0,0.0,233.06999999999996,0.0,233.06999999999996,1153.1500000000003,601.4599999999998,0.0,480.0,1153.1500000000003,1081.4599999999998,50136.280000000006,66146.13999999997,0.8672000000000001,1.6625999999999996,0.8672000000000001,0.9247000000000002,0.0,0.0,0.0,2.1172548202813882e-17,1.156303432516342e-13,0.0,0.0,3.700170984052295e-12,2.2584051416334807e-16,2.1172548202813882e-17
